ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,km_per_driving_day,percent_sessions_in_last_month,monthly_drives_per_session_ratio
209,retained,147,147,231.6026323,3414,133,53,5110.800712,2591.209147,23,14,iPhone,365.05719371428575,0.6347078119975236,1.0
210,churned,243,201,453.6394213,3362,0,0,1812.494756,665.2729911,9,8,Android,226.5618445,0.5356677321023644,0.8271604938271605
211,retained,28,23,66.27163423,780,61,0,2214.364804,998.3809116,27,22,iPhone,100.65294563636363,0.42250353903789645,0.8214285714285714
212,retained,118,98,262.4824485,1728,74,208,3780.784102,1561.377004,30,24,iPhone,157.53267091666666,0.4495538679798623,0.8305084745762712
213,retained,53,53,77.9959639,1208,175,0,1678.647111,1292.628032,21,14,iPhone,119.90336507142857,0.6795223412836109,1.0
214,retained,58,51,181.5508049,707,1,0,2687.263718,274.4209506,12,5,Android,537.4527436000001,0.31946980368358585,0.8793103448275862
215,retained,32,28,130.4263098,2747,66,143,1134.727416,194.7750303,22,21,Android,54.03463885714285,0.2453492707803345,0.875
216,retained,198,161,215.9992155,2806,86,0,5592.664287,3732.715173,21,15,iPhone,372.84428579999997,0.9166699959611659,0.8131313131313131
217,retained,0,0,33.71021032,629,160,0,6103.88167,1767.846528,8,2,iPhone,3051.940835,0.0,
218,churned,24,19,119.5481767,1827,0,0,5161.398906,3521.634946,3,2,iPhone,2580.699453,0.2007558848866994,0.7916666666666666
219,retained,134,108,304.7897104,805,38,0,8889.77766066,992.5048321,28,18,iPhone,493.87745753333337,0.43964738778136914,0.8059701492537313
220,retained,45,36,454.34351188399995,667,0,13,7906.134625,4617.912995,8,5,Android,1581.226925,0.099039710147282,0.8
221,retained,131,106,199.4857666,2208,0,0,1282.633982,319.3697841,11,11,iPhone,116.60308927272727,0.6566884556865422,0.8091603053435115
222,retained,130,104,164.3212072,853,133,0,2871.615782,1542.044342,10,10,iPhone,287.1615782,0.7911334283332845,0.8
223,retained,14,12,227.863193,1757,34,0,4979.183869,1724.017094,28,19,iPhone,262.0623088947369,0.061440374883187036,0.8571428571428571
224,retained,185,149,311.2870759,3287,165,0,3810.497042,772.7007434,27,22,iPhone,173.204411,0.5943067166059623,0.8054054054054054
225,retained,51,41,436.8746889,745,93,0,3685.383695,2801.633855,27,26,iPhone,141.74552673076923,0.116738280554573,0.803921568627451
226,retained,72,59,162.9841356,332,1,0,2375.993763,921.2046724,29,20,iPhone,118.79968815,0.4417607869314613,0.8194444444444444
227,retained,17,17,146.017828,1905,106,0,1675.366755,753.1189145,25,24,Android,69.806948125,0.11642413966053515,1.0
228,retained,37,37,63.34400869,2057,0,14,1087.050057,781.0449242,14,14,iPhone,77.64643264285714,0.5841120693998818,1.0
229,retained,7,6,176.803129,2951,73,56,7589.578721,4500.599272,13,11,iPhone,689.961701909091,0.03959205948215996,0.8571428571428571
230,churned,15,12,111.2465431,1118,61,0,2368.45335,1260.738374,7,3,iPhone,789.4844499999999,0.13483565045716914,0.8
231,retained,91,73,103.89582,3387,266,19,6995.447995,2721.061538,11,9,Android,777.2719994444445,0.8758773933349773,0.8021978021978022
232,churned,1,1,37.32263096,2041,46,163,6861.286668,4668.8217213,12,9,iPhone,762.3651853333333,0.02679339516744508,1.0
233,retained,9,8,258.5981961,343,351,117,3091.281136,2512.662365,16,15,iPhone,206.08540906666667,0.034803026996057224,0.8888888888888888
234,retained,56,46,55.92225593,1918,25,9,5799.5886,905.8854373,3,3,iPhone,1933.1962,1.0013902169844027,0.8214285714285714
235,churned,16,13,178.3434574,2937,108,0,1242.125798,261.7615756,11,8,iPhone,155.26572475,0.08971453303226137,0.8125
236,retained,136,110,136.9216388,605,364,0,1342.593311,333.6268656,31,21,iPhone,63.93301480952381,0.9932688594142067,0.8088235294117647
237,retained,239,192,375.7182036,2616,13,0,6343.510823,4668.8217213,7,7,iPhone,906.2158318571428,0.6361150397025905,0.803347280334728
238,churned,17,13,209.924477,171,57,0,3006.377135,1539.70849,4,4,iPhone,751.59428375,0.08098150460081889,0.7647058823529411
239,retained,120,101,454.34351188399995,3014,237,0,2474.647978,1107.658252,12,8,Android,309.33099725,0.2641058937260853,0.8416666666666667
240,retained,9,9,94.15769837,1638,37,0,2280.396864,1175.622699,8,3,Android,760.1322879999999,0.09558432455128416,1.0
241,retained,49,45,78.08356425,3178,14,19,3520.871967,2367.054714,3,3,iPhone,1173.623989,0.6275328293559551,0.9183673469387755
242,churned,51,42,67.71359618,1828,0,24,7160.138608,4289.050141,12,12,Android,596.6782173333334,0.75317222651163,0.8235294117647058
243,churned,243,201,362.5371744,710,222,0,4007.933555,1589.505388,8,6,iPhone,667.9889258333334,0.6702760907268769,0.8271604938271605
244,retained,73,66,103.92497,1413,0,0,1755.794535,1311.463056,17,13,iPhone,135.06111807692307,0.7024298395274976,0.9041095890410958
245,retained,10,8,70.68795123,2266,43,31,889.0358983,256.717097,5,5,iPhone,177.80717966,0.14146682462846646,0.8
246,retained,16,16,50.39101573,1987,157,0,1139.850735,374.755023,18,13,iPhone,87.68082576923076,0.3175169178118887,1.0
247,retained,29,29,89.7006354,1998,293,86,8353.314432,4668.8217213,17,15,iPhone,556.8876287999999,0.32329759840251926,1.0
248,churned,48,39,109.4921618,1507,0,0,3331.523048,2717.400862,11,7,Android,475.931864,0.4383875449246998,0.8125
249,retained,148,128,170.701183,1288,221,110,3489.964417,1430.914975,7,4,iPhone,872.49110425,0.8670121518724332,0.8648648648648649
250,retained,25,25,26.31739936,2036,0,0,7236.941229,3064.028566,26,24,iPhone,301.539217875,0.9499418866591232,1.0
251,churned,94,75,102.201763,1718,0,98,5314.988573,1962.160205,3,3,Android,1771.6628576666665,0.9197493002151049,0.7978723404255319
252,churned,103,84,117.408428,720,25,0,4455.222323,1422.367429,3,2,iPhone,2227.6111615,0.8772794402800453,0.8155339805825242
253,retained,27,22,44.4100336,1551,65,121,5654.090998,1326.127806,10,10,iPhone,565.4090997999999,0.6079707176803397,0.8148148148148148
254,churned,48,39,65.39750604,1315,191,2,4637.017844,1602.177101,3,3,Android,1545.6726146666667,0.7339729434122623,0.8125
255,retained,243,201,271.5999514,1696,1,48,5096.15163,944.7660679,0,0,iPhone,0.0,0.8946982455166963,0.8271604938271605
256,retained,138,111,221.4540961,872,97,77,2947.870739,317.2041291,18,14,iPhone,210.56219564285715,0.6231539738045062,0.8043478260869565
257,retained,229,198,276.9777577,2118,185,0,1234.394696,721.6809633,22,19,iPhone,64.96814189473685,0.8267811895857514,0.8646288209606987
258,retained,64,55,262.5392446,3384,146,0,2854.907544,1019.896054,29,22,iPhone,129.76852472727273,0.24377307894486108,0.859375
259,churned,231,186,239.0754338,2012,47,0,2903.102397,794.2154583,21,20,iPhone,145.15511985,0.9662222350843643,0.8051948051948052
260,retained,26,21,153.8244071,462,65,31,7527.039567,4070.402474,10,9,Android,836.3377296666666,0.16902389217790134,0.8076923076923077
261,retained,68,55,89.89817396,558,0,44,4157.857045,3232.403234,13,12,iPhone,346.4880870833333,0.7564113597041077,0.8088235294117647
262,retained,226,181,249.415761,2585,420,94,2649.779838,1705.587495,26,16,iPhone,165.611239875,0.9061175568612121,0.8008849557522124
263,retained,98,80,138.8966777,1502,188,9,2352.808479,1356.918348,21,13,iPhone,180.9852676153846,0.7055604325660555,0.8163265306122449
264,retained,19,17,108.3085782,489,84,0,6016.787107,3032.050167,15,11,iPhone,546.9806460909091,0.17542470149423492,0.8947368421052632
265,retained,45,36,77.74150106,520,5,29,4603.909263,1490.444254,27,19,Android,242.31101384210524,0.5788414088540625,0.8
266,,70,58,137.1512793,3264,45,0,1305.946778,996.394443,21,18,Android,72.55259877777777,0.5103853231064976,0.8285714285714286
267,retained,31,27,199.1817354,2891,171,0,3255.874666,1919.401874,26,21,iPhone,155.04165076190478,0.15563676025688447,0.8709677419354839
268,retained,13,10,34.86172503,1179,0,99,1023.566551,337.7888487,31,29,iPhone,35.29539831034483,0.3729017995756935,0.7692307692307693
269,retained,32,27,100.6259772,311,198,39,4939.367292,3849.562763,11,10,Android,493.9367292,0.3180093340748198,0.84375
270,retained,21,17,172.2561926,901,376,45,1709.999766,703.4949047,24,22,iPhone,77.7272620909091,0.12191143716246286,0.8095238095238095
271,retained,52,52,127.2898283,1672,714,0,6134.963884,4409.821166,27,17,iPhone,360.88022847058824,0.40851653815923955,1.0
272,retained,75,61,158.7614474,1990,48,55,3169.686605,1325.913355,10,10,iPhone,316.9686605,0.47240687980777374,0.8133333333333334
273,retained,57,45,298.4321171,2962,0,13,6933.874574,2058.162246,7,7,Android,990.5535105714287,0.1909982094216092,0.7894736842105263
274,retained,27,22,186.5927505,2125,411,23,1517.931358,469.7574809,22,16,Android,94.870709875,0.14470015543288753,0.8148148148148148
275,retained,243,200,361.8844446,662,566,16,3287.554983,1178.941717,25,22,iPhone,149.4343174090909,0.6714850655396201,0.823045267489712
276,retained,34,27,92.25161465,2761,174,0,2218.516115,1056.953313,16,8,iPhone,277.314514375,0.36855723478656754,0.7941176470588235
277,retained,69,61,114.7379542,1065,19,0,5795.613873,4479.103775,22,17,Android,340.9184631176471,0.6013703179658052,0.8840579710144928
278,churned,172,142,252.6878957,1823,0,28,4468.734705,2400.274437,4,4,iPhone,1117.18367625,0.6806815954659121,0.8255813953488372
279,retained,243,201,440.7819453,485,40,29,1467.413353,1188.423862,29,19,iPhone,77.2322817368421,0.5512929977987463,0.8271604938271605
280,retained,42,36,356.9046735,1064,7,33,7447.127529,2503.810441,17,17,iPhone,438.06632523529413,0.11767848145031365,0.8571428571428571
281,churned,2,2,68.43454952,3150,0,60,3837.59098,2842.697652,1,0,iPhone,0.0,0.029225004241687887,1.0
282,retained,51,42,116.2018066,2747,231,0,6283.729699,3332.246206,27,24,iPhone,261.8220707916667,0.4388916273527197,0.8235294117647058
283,,170,137,354.2976621,869,18,25,3914.401147,2500.266993,3,2,Android,1957.2005735,0.4798225283011259,0.8058823529411765
284,retained,55,44,92.37585542,672,82,0,7185.197626,3885.194154,8,8,iPhone,898.14970325,0.5953936745693413,0.8
285,retained,2,2,113.1919854,1399,238,94,1731.391158,1064.197865,24,18,Android,96.18839766666666,0.01766909550117318,1.0
286,retained,12,10,71.44822472,2395,39,91,5385.271175,3025.260911,28,27,iPhone,199.45448796296296,0.1679537881735629,0.8333333333333334
287,churned,119,96,263.9841144,230,150,7,950.9577953,353.2173999,6,6,iPhone,158.49296588333334,0.4507847007024298,0.8067226890756303
288,,199,159,248.5608538,2959,127,0,5285.296516,1383.3253,29,20,Android,264.26482580000004,0.8006087722893073,0.7989949748743719
289,retained,189,162,420.149277,1787,331,17,2782.363662,883.795458,5,5,iPhone,556.4727324,0.4498401171829221,0.8571428571428571
290,churned,13,13,27.58100881,2523,245,21,1406.660825,757.3981893,3,0,Android,0.0,0.4713388146733274,1.0
291,churned,183,149,221.8495146,1848,266,51,1624.752998,1034.974113,5,5,Android,324.9505996,0.8248834816247104,0.8142076502732241
292,retained,6,5,157.7901742,596,225,0,4290.131177,1616.236589,5,0,iPhone,0.0,0.03802518141842574,0.8333333333333334
293,churned,141,116,298.7370296,1158,115,33,1089.856665,206.6034532,22,22,Android,49.53893931818182,0.4719870187796765,0.8226950354609929
294,retained,67,54,108.3482441,3491,57,0,918.7551918,745.8334329,13,13,Android,70.6734762923077,0.6183764264620879,0.8059701492537313
295,retained,35,34,170.5726742,1010,22,152,1864.129806,1376.523617,30,28,iPhone,66.5760645,0.20519113137056041,0.9714285714285714
296,retained,209,168,454.34351188399995,858,58,0,7271.742702,1483.373518,28,23,iPhone,316.16272617391303,0.4599844315729319,0.8038277511961722
297,retained,72,58,89.24388135,3266,362,119,3556.819263,1681.669402,21,21,iPhone,169.37234585714285,0.8067779987921828,0.8055555555555556
298,retained,24,19,25.61451345,2359,78,43,1017.661538,811.2583295,9,9,iPhone,113.07350422222221,0.9369688027394485,0.7916666666666666
299,churned,95,77,181.2941591,812,137,166,7208.476576,2471.816919,0,0,iPhone,0.0,0.5240102630532016,0.8105263157894737
300,retained,71,57,229.5738286,3236,0,0,3296.5333,1971.852035,17,16,Android,206.03333125,0.30926870206842033,0.8028169014084507
301,,73,60,268.3285197,164,12,97,1811.870085,922.1091853,28,26,iPhone,69.68731096153846,0.27205456982961174,0.821917808219178
302,retained,85,85,85.52710383,1910,72,86,7006.842375,4668.8217213,28,20,Android,350.34211875,0.9938369966198352,1.0
303,retained,21,20,80.20881981,76,133,60,5114.768154,1815.323806,25,23,iPhone,222.38122408695654,0.2618165938576974,0.9523809523809523
304,retained,82,66,218.4561729,187,0,0,3484.722205,1108.417135,3,3,Android,1161.5740683333333,0.3753613318014874,0.8048780487804879
305,retained,243,201,340.3794914,1071,63,0,1404.494019,478.7301995,19,13,iPhone,108.03800146153846,0.7139090519247424,0.8271604938271605
306,churned,5,5,26.87356624,1331,36,15,8281.325372,3066.78267,11,11,iPhone,752.847761090909,0.18605643759173812,1.0
307,retained,21,17,39.64321447,3026,258,53,1609.820763,1238.472182,15,11,Android,146.34734209090908,0.529724954970333,0.8095238095238095
308,retained,139,115,143.5246887,1493,0,21,8889.77766066,4668.8217213,16,11,iPhone,808.1631123272728,0.9684744921519554,0.8273381294964028
309,,95,81,140.0939743,58,151,79,5847.252244,2656.0579,30,28,iPhone,208.83043728571428,0.6781162464315925,0.8526315789473684
310,retained,108,87,133.4473084,2193,193,30,8889.77766066,4022.185374,22,13,iPhone,683.8303258153846,0.8093081928357575,0.8055555555555556
311,churned,11,11,65.31764666,2227,116,25,4746.874044,3456.646203,4,4,iPhone,1186.718511,0.1684077820081095,1.0
312,churned,16,14,192.4485012,1013,66,28,3883.098428,1991.582992,2,0,Android,0.0,0.0831391250138767,0.875
313,,207,175,351.947218,422,119,17,2090.096785,779.048037,5,5,Android,418.019357,0.5881563751982832,0.8454106280193237
314,retained,27,23,66.31426558,3154,167,0,1510.320551,1234.821636,17,17,Android,88.84238535294118,0.40715221323574524,0.8518518518518519
315,retained,105,85,124.6621252,3500,516,9,4020.756478,2222.235063,8,8,iPhone,502.59455975,0.8422766724981197,0.8095238095238095
316,retained,23,19,313.8435613,2926,440,0,1013.522947,618.6829728,30,24,iPhone,42.230122791666666,0.07328491910023455,0.8260869565217391
317,retained,64,51,103.6737581,2148,78,80,4964.022224,875.9385046,8,5,iPhone,992.8044448,0.6173211155157305,0.796875
318,retained,243,201,377.0828205,1822,0,0,3162.093616,908.6406646,15,13,iPhone,243.23797046153848,0.6444207659150041,0.8271604938271605
319,retained,17,16,406.0111908,2388,417,0,4111.561781,3296.698673,28,25,iPhone,164.46247124,0.04187076707541826,0.9411764705882353
320,retained,29,29,199.4914446,1406,102,0,8889.77766066,3684.765813,19,14,Android,634.9853025428572,0.14536964258365995,1.0
321,retained,38,31,47.36553559,2742,0,0,1636.73927,458.2839758,24,23,iPhone,71.16257695652175,0.8022710928243512,0.8157894736842105
322,retained,10,9,12.7841033,2027,88,0,1296.894808,899.3904551,23,22,iPhone,58.949764,0.7822214640584139,0.9
323,retained,115,92,187.3888153,1695,116,15,4477.163148,2212.245305,23,20,iPhone,223.85815739999998,0.613697246636043,0.8
324,churned,102,89,113.8593459,2212,202,1,5137.149641,2385.406011,11,9,Android,570.7944045555555,0.8958421392090573,0.8725490196078431
325,retained,63,51,229.5725919,107,0,0,1896.976879,1210.32549,19,19,iPhone,99.84088836842106,0.27442300267029396,0.8095238095238095
326,retained,145,119,162.9621574,1951,109,76,5748.899994,2328.054662,17,17,iPhone,338.17058788235295,0.8897771256432814,0.8206896551724138
327,churned,12,12,15.7444257,346,0,0,1250.275173,786.0290296,2,2,iPhone,625.1375865,0.7621745136121414,1.0
328,retained,38,31,146.0450616,1164,298,78,1906.574774,216.5227425,1,0,Android,0.0,0.26019366614447714,0.8157894736842105
329,retained,8,8,338.6745844,327,190,0,1983.909549,1199.106437,14,10,iPhone,198.3909549,0.02362149499400109,1.0
330,,121,97,203.6034511,405,16,0,1572.853676,1213.968373,0,0,iPhone,0.0,0.5942924805364461,0.8016528925619835
331,retained,90,90,247.2526078,3284,739,45,2223.829557,355.9671376,27,18,Android,123.5460865,0.36400020529935134,1.0
332,retained,27,22,113.5729223,1331,102,0,3517.75827,2710.153465,10,9,iPhone,390.86203,0.23773272231809078,0.8148148148148148
333,,87,70,253.1402342,2461,230,0,3654.784978,788.4801164,12,12,iPhone,304.56541483333336,0.3436830193151492,0.8045977011494253
334,retained,47,41,217.5766162,3140,0,58,4045.520387,1917.852036,21,14,iPhone,288.96574192857145,0.216015860623537,0.8723404255319149
335,retained,34,27,182.3413035,1206,35,0,2833.59001,2045.41683,31,28,iPhone,101.19964321428571,0.18646351291439572,0.7941176470588235
336,churned,194,165,205.3493295,1698,199,375,1626.453021,256.2005282,3,3,iPhone,542.151007,0.944731596993113,0.8505154639175257
337,retained,65,53,68.3612444,936,359,0,4320.121215,530.3163784,23,23,Android,187.83135717391306,0.9508311408093677,0.8153846153846154
338,churned,243,201,329.8946128,1420,0,60,4506.471534,1842.08226,1,0,iPhone,0.0,0.7365988730083318,0.8271604938271605
339,retained,0,0,0.2202109438,347,130,0,2520.850896,1539.318152,20,15,iPhone,168.0567264,0.0,
340,retained,12,10,26.64670682,2717,20,3,3214.320668,1687.504719,28,22,Android,146.1054849090909,0.450337074710983,0.8333333333333334
341,retained,186,152,216.3482262,587,220,71,3180.126484,1116.457704,13,13,Android,244.62511415384614,0.8597250981297854,0.8172043010752689
342,retained,96,77,225.6301079,3305,134,0,8889.77766066,1652.231319,8,3,Android,2963.2647452,0.42547513225738254,0.8020833333333334
343,retained,29,23,75.15416717,1733,1,0,3872.716608,738.9355017,28,17,iPhone,227.80685929411766,0.38587347970208374,0.7931034482758621
344,retained,68,68,127.6158451,2153,254,0,8889.77766066,4332.160031,28,23,iPhone,386.5127928521739,0.5328491924080045,1.0
345,retained,70,57,161.9736632,256,265,0,1813.716442,1028.167929,4,2,iPhone,906.858221,0.4321690243775384,0.8142857142857143
346,retained,11,11,161.8940289,1593,254,58,3147.69385,374.301501,16,9,iPhone,349.7437611111111,0.06794568073165051,1.0
347,churned,164,131,454.34351188399995,3425,172,0,6742.324087,1162.63894,1,0,iPhone,0.0,0.36094472142564993,0.7987804878048781
348,churned,58,56,284.8147022,1864,716,73,4556.44801,1775.563724,5,0,Android,0.0,0.20364117284672953,0.9655172413793104
349,retained,198,159,206.4091506,1075,111,9,4052.937617,1786.19257,20,16,iPhone,253.3086010625,0.9592597974675257,0.803030303030303
350,retained,72,58,164.5906928,1191,227,1,2180.327122,1049.599693,13,9,iPhone,242.25856911111111,0.4374487935808725,0.8055555555555556
351,retained,142,114,164.2639383,2197,107,46,6399.934576,804.4161621,28,22,iPhone,290.90611709090905,0.8644624101283951,0.8028169014084507
